"source","type","bp_length","phase","gene_id","gene_type","gene_name","level","mgi_id","havana_gene","tag","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"HAVANA","gene",25772,NA,"ENSMUSG00000024073.16","protein_coding","Birc6","2","MGI:1276108","OTTMUSG00000042370.7",NA,-0.0250289033789411,7.86107621363037,-0.21696546939664,0.829785053754177,0.998376908971885,-4.87576129092903
"HAVANA","gene",2402,NA,"ENSMUSG00000055720.10","protein_coding","Ubl7","2","MGI:1916709","OTTMUSG00000063209.1",NA,0.073423855481657,2.86231418597192,0.216639206757154,0.830036897669346,0.998376908971885,-4.62223617391416
"HAVANA","gene",1480,NA,"ENSMUSG00000111594.1","unprocessed_pseudogene","Gm3365","1","MGI:3781543","OTTMUSG00000062228.1","pseudo_consens",0.0932340375012976,1.91661356135453,0.216628888367468,0.830044862791012,0.998376908971885,-4.61151881418879
"HAVANA","gene",2992,NA,"ENSMUSG00000047719.2","protein_coding","Ubiad1","2","MGI:1918957","OTTMUSG00000010930.1","ncRNA_host",-0.188373056128248,-0.0521535049231751,-0.216550651133955,0.830105257414542,0.998376908971885,-4.6023236999497
"HAVANA","gene",5835,NA,"ENSMUSG00000031808.7","protein_coding","Slc27a1","2","MGI:1347098","OTTMUSG00000062164.1",NA,-0.0598447931885139,4.55378760517747,-0.216406124943917,0.830216826062951,0.998376908971885,-4.67420371765883
"HAVANA","gene",7767,NA,"ENSMUSG00000045975.8","protein_coding","C2cd2","2","MGI:1891883","OTTMUSG00000072005.1","overlapping_locus",-0.0676241638007678,3.53432833222638,-0.216138893922278,0.830423127609254,0.998376908971885,-4.64819513240001
"ENSEMBL","gene",164,NA,"ENSMUSG00000096659.1","snRNA","Gm25679","3","MGI:5455456",NA,NA,-0.100809232463085,2.09436206194547,-0.216067924501622,0.830477917859067,0.998376908971885,-4.61419229535703
"HAVANA","gene",641,NA,"ENSMUSG00000020163.12","protein_coding","Uqcr11","2","MGI:1913844","OTTMUSG00000019123.1",NA,0.124781608230466,1.24804414049397,0.215943846434068,0.830573711459924,0.998376908971885,-4.60530294592834
"HAVANA","gene",3733,NA,"ENSMUSG00000007038.5","protein_coding","Neu1","2","MGI:97305","OTTMUSG00000037276.1",NA,0.0626001838204514,3.61221281815246,0.215920335306919,0.830591863359548,0.998376908971885,-4.64025542391742
"HAVANA","gene",4644,NA,"ENSMUSG00000036327.18","protein_coding","Qsox2","2","MGI:2387194","OTTMUSG00000012731.2",NA,-0.0822074132430907,2.91184859215164,-0.21580825779211,0.830678394752088,0.998376908971885,-4.62694539278309
"HAVANA","gene",9563,NA,"ENSMUSG00000011751.16","protein_coding","Sptbn4","1","MGI:1890574","OTTMUSG00000023763.5","overlapping_locus",0.0335950683512664,7.80486477321031,0.215734144391215,0.830735616479076,0.998376908971885,-4.85963864913867
"HAVANA","gene",6568,NA,"ENSMUSG00000035367.9","protein_coding","Rmi1","2","MGI:1921636","OTTMUSG00000068463.2",NA,0.0448775614539719,4.34257268654257,0.215657506288276,0.830794788481032,0.998376908971885,-4.66880399152886
"ENSEMBL","gene",164,NA,"ENSMUSG00000096214.1","snRNA","Gm22634","3","MGI:5452411",NA,NA,0.102032040903831,2.47036540110662,0.215567729736314,0.830864105917406,0.998376908971885,-4.62286574117449
"HAVANA","gene",9501,NA,"ENSMUSG00000035949.15","protein_coding","Fbxw2","2","MGI:1353435","OTTMUSG00000012022.2",NA,0.0543676344617744,4.66305111236001,0.215553791680177,0.830874867764033,0.998376908971885,-4.69032594794685
"HAVANA","gene",2847,NA,"ENSMUSG00000022404.8","protein_coding","Slc25a17","2","MGI:1342248","OTTMUSG00000070885.1",NA,0.128747943986008,2.24306518256388,0.215362986686659,0.831022195402335,0.998376908971885,-4.6214795555079
"HAVANA","gene",2574,NA,"ENSMUSG00000039154.8","protein_coding","Shd","2","MGI:1099461","OTTMUSG00000068845.2",NA,0.105612999098629,2.4804082529197,0.215339393148081,0.831040413286537,0.998376908971885,-4.62084657975959
"HAVANA","gene",13778,NA,"ENSMUSG00000058192.16","protein_coding","Zfp846","2","MGI:1924012","OTTMUSG00000024767.2",NA,0.0370239768290112,5.02114676302895,0.215274147050814,0.831090793927432,0.998376908971885,-4.70978758533092
"HAVANA","gene",6707,NA,"ENSMUSG00000026109.14","protein_coding","Tmeff2","1","MGI:1861735","OTTMUSG00000022395.3","overlapping_locus",0.0381466681177439,4.94333674855281,0.215029217565651,0.8312799260077,0.998376908971885,-4.69742269099918
"HAVANA","gene",3176,NA,"ENSMUSG00000045795.10","protein_coding","Whamm","2","MGI:2142282","OTTMUSG00000059180.1",NA,-0.0542906282404249,4.40235640266235,-0.214909902931474,0.831372063295623,0.998376908971885,-4.67476762868287
"HAVANA","gene",7549,NA,"ENSMUSG00000043262.16","protein_coding","Uevld","2","MGI:1860490","OTTMUSG00000027379.2",NA,0.138784674529724,1.71879195024906,0.214634678167248,0.83158460699887,0.998376908971885,-4.60884670298637
"HAVANA","gene",15941,NA,"ENSMUSG00000037486.18","protein_coding","Asxl2","2","MGI:1922552","OTTMUSG00000022971.6",NA,0.0358678890497422,5.88638153523262,0.214519285251304,0.831673723618213,0.998376908971885,-4.7497225321102
"HAVANA","gene",4185,NA,"ENSMUSG00000039770.6","protein_coding","Ypel5","2","MGI:1916937","OTTMUSG00000072309.2",NA,-0.0719725565368791,3.69157881119494,-0.214340407453726,0.831811873386195,0.998376908971885,-4.64425796931252
"HAVANA","gene",2784,NA,"ENSMUSG00000033972.9","protein_coding","Zfp944","2","MGI:2442394","OTTMUSG00000072188.1",NA,-0.0982907135154182,2.73518286937786,-0.214230989638662,0.831896380959044,0.998376908971885,-4.62535973647022
"HAVANA","gene",1833,NA,"ENSMUSG00000102721.1","TEC","A630081D01Rik","2","MGI:2138649","OTTMUSG00000047907.1","overlapping_locus",-0.196815061277417,0.965059077583429,-0.214144428654271,0.831963236775932,0.998376908971885,-4.60833623679608
"HAVANA","gene",11593,NA,"ENSMUSG00000053617.12","protein_coding","Sh3pxd2a","2","MGI:1298393","OTTMUSG00000074304.2","ncRNA_host",-0.0495766417272676,5.00800980209695,-0.214128494925855,0.831975543411774,0.998376908971885,-4.69820224928561
"HAVANA","gene",5613,NA,"ENSMUSG00000051510.13","protein_coding","Mafg","2","MGI:96911","OTTMUSG00000004094.3","overlapping_locus",-0.0386386369336832,5.47305203684859,-0.213999668041214,0.832075046234082,0.998376908971885,-4.72481255295882
"HAVANA","gene",1359,NA,"ENSMUSG00000003970.9","protein_coding","Rpl8","2","MGI:1350927","OTTMUSG00000071205.1",NA,0.116474044727304,3.05906366636185,0.213897550424677,0.8321539214673,0.998376908971885,-4.62111347863552
"HAVANA","gene",1751,NA,"ENSMUSG00000035790.15","protein_coding","Cep19","2","MGI:1914244","OTTMUSG00000025796.1",NA,0.0789026586522294,3.41478501719147,0.213846829687606,0.832193098620981,0.998376908971885,-4.63357803551146
"HAVANA","gene",11388,NA,"ENSMUSG00000015647.9","protein_coding","Lama5","2","MGI:105382","OTTMUSG00000016271.5","ncRNA_host",-0.104541263463679,1.86266216438678,-0.213824904136114,0.832210034250195,0.998376908971885,-4.61026250913089
"HAVANA","gene",3399,NA,"ENSMUSG00000024798.15","protein_coding","Htr7","1","MGI:99841","OTTMUSG00000035906.6",NA,0.16494977857849,1.34789570057063,0.2136498134329,0.832345279914036,0.998376908971885,-4.60774454106363
"HAVANA","gene",2330,NA,"ENSMUSG00000050043.16","protein_coding","Tmx2","2","MGI:1914208","OTTMUSG00000013511.3","overlapping_locus",-0.0486371860558303,4.76287930024676,-0.213529348255483,0.832438334109846,0.998376908971885,-4.685778718022
"HAVANA","gene",9342,NA,"ENSMUSG00000047022.18","protein_coding","Mipol1","1","MGI:1920740","OTTMUSG00000032624.2","overlapping_locus",-0.0741055423348298,3.18382056045452,-0.213510044692929,0.83245324551608,0.998376908971885,-4.63222361748426
"HAVANA","gene",2082,NA,"ENSMUSG00000029161.7","protein_coding","Cgref1","2","MGI:1915817","OTTMUSG00000055053.2",NA,0.0908233015067543,3.18370156635513,0.213476322128328,0.83247929530873,0.998376908971885,-4.63186133660763
"HAVANA","gene",3958,NA,"ENSMUSG00000035517.17","protein_coding","Tdrd7","2","MGI:2140279","OTTMUSG00000006834.2",NA,-0.0487587959973418,3.98197042510049,-0.213371675003115,0.832560133689579,0.998376908971885,-4.65175032998841
"HAVANA","gene",3712,NA,"ENSMUSG00000015575.15","protein_coding","Atp6v0e","2","MGI:1328318","OTTMUSG00000073635.4",NA,-0.0809555224887124,2.80902754859814,-0.213258139175634,0.832647840573482,0.998376908971885,-4.62611705545449
"HAVANA","gene",5823,NA,"ENSMUSG00000078307.3","protein_coding","AI593442","2","MGI:2143099","OTTMUSG00000063098.1",NA,-0.0375337686013834,5.47613258121316,-0.213256182630578,0.832649352031656,0.998376908971885,-4.72707003831253
"HAVANA","gene",3113,NA,"ENSMUSG00000073686.2","lncRNA","Gm10564","2","MGI:3704240","OTTMUSG00000047135.1",NA,0.137125559923906,0.881656705648562,0.213224022745674,0.832674196081904,0.998376908971885,-4.60269635214437
"HAVANA","gene",4013,NA,"ENSMUSG00000025209.5","protein_coding","Twnk","2","MGI:2137410","OTTMUSG00000074178.1",NA,0.0707536051790405,3.06136033608447,0.213106267506312,0.832765165480955,0.998376908971885,-4.62788839642843
"HAVANA","gene",937,NA,"ENSMUSG00000105802.1","TEC","Gm43012","2","MGI:5663149","OTTMUSG00000054536.1",NA,0.147311806285416,1.02768486054717,0.213095738412428,0.832773299631777,0.998376908971885,-4.60716066283248
"HAVANA","gene",10023,NA,"ENSMUSG00000021219.16","protein_coding","Rgs6","2","MGI:1354730","OTTMUSG00000029345.26","overlapping_locus",0.0683102804603401,3.42626528408422,0.213071438294229,0.832792072527783,0.998376908971885,-4.63182613996073
"HAVANA","gene",3245,NA,"ENSMUSG00000104344.1","TEC","Gm38077","2","MGI:5611305","OTTMUSG00000049374.1","overlapping_locus",-0.0658915585626574,3.84507387616497,-0.212959491590908,0.832878557512171,0.998376908971885,-4.65970157179062
"HAVANA","gene",1949,NA,"ENSMUSG00000105974.1","TEC","Gm43318","2","MGI:5663455","OTTMUSG00000054415.1","overlapping_locus",-0.0440746563416902,4.94550101753904,-0.212926640760258,0.83290393698982,0.998376908971885,-4.70126582779944
"HAVANA","gene",4414,NA,"ENSMUSG00000036138.16","protein_coding","Acaa1a","2","MGI:2148491","OTTMUSG00000042191.4",NA,-0.0509165399990893,3.99774505966832,-0.212854155208673,0.832959937605973,0.998376908971885,-4.65545120419012
"HAVANA","gene",6357,NA,"ENSMUSG00000039952.15","protein_coding","Dag1","2","MGI:101864","OTTMUSG00000050793.6",NA,0.0369386909542056,5.15983291463386,0.212731361525783,0.833054807127534,0.998376908971885,-4.70770333600076
"HAVANA","gene",8368,NA,"ENSMUSG00000026933.17","protein_coding","Camsap1","1","MGI:3036242","OTTMUSG00000012659.3",NA,-0.0358596430495948,5.86396798421299,-0.212727357580168,0.83305790059042,0.998376908971885,-4.74349838337081
"HAVANA","gene",5369,NA,"ENSMUSG00000029334.14","protein_coding","Prkg2","1","MGI:108173","OTTMUSG00000033394.4","overlapping_locus",-0.0841706908743663,2.20466630352397,-0.212626232744932,0.833136030907248,0.998376908971885,-4.6146241034811
"HAVANA","gene",4118,NA,"ENSMUSG00000022285.17","protein_coding","Ywhaz","2","MGI:109484","OTTMUSG00000017005.6",NA,-0.0549282285902606,6.70749376889229,-0.212602871604973,0.833154080264077,0.998376908971885,-4.78650112617706
"HAVANA","gene",8266,NA,"ENSMUSG00000003131.7","protein_coding","Pafah1b2","2","MGI:108415","OTTMUSG00000063626.1",NA,0.0504309349862416,4.92493820843298,0.212590321294758,0.833163776962165,0.998376908971885,-4.68687150129658
"HAVANA","gene",2573,NA,"ENSMUSG00000039914.6","protein_coding","Coq10a","2","MGI:2684847","OTTMUSG00000064938.1",NA,0.155189557640319,1.53185674412643,0.21250917575973,0.833226472771218,0.998376908971885,-4.61363527277999
"HAVANA","gene",4611,NA,"ENSMUSG00000009555.16","protein_coding","Cdk9","2","MGI:1328368","OTTMUSG00000012534.3","ncRNA_host",-0.0451476280879275,4.56882528210439,-0.212282805878844,0.833401379770273,0.998376908971885,-4.68590234978869
"HAVANA","gene",5989,NA,"ENSMUSG00000025743.14","protein_coding","Sdc3","2","MGI:1349163","OTTMUSG00000009594.6",NA,-0.042954239597388,5.31457591247459,-0.212184957524209,0.833476985989826,0.998376908971885,-4.71006331662829
"HAVANA","gene",3733,NA,"ENSMUSG00000053164.6","protein_coding","Gpr21","2","MGI:2441890","OTTMUSG00000012650.2","overlapping_locus",0.109834863697984,1.97179073504794,0.212135818020113,0.833514956091976,0.998376908971885,-4.61411367686701
"HAVANA","gene",13401,NA,"ENSMUSG00000044365.15","protein_coding","Cxxc4","2","MGI:2442112","OTTMUSG00000042554.4",NA,0.042452903193609,5.24694895140694,0.212112988715756,0.833532596438041,0.998376908971885,-4.72034193280856
"HAVANA","gene",1626,NA,"ENSMUSG00000078249.5","protein_coding","Hmga1b","2","MGI:96161","OTTMUSG00000004118.2",NA,0.186027628546912,-0.0165335186067007,0.212092246293731,0.833548624313645,0.998376908971885,-4.60235176527613
"HAVANA","gene",7880,NA,"ENSMUSG00000031398.13","protein_coding","Plxna3","2","MGI:107683","OTTMUSG00000017689.3",NA,-0.0589442748010038,4.18079893802171,-0.212023839259453,0.833601483625203,0.998376908971885,-4.66125206793175
"HAVANA","gene",10434,NA,"ENSMUSG00000079469.10","protein_coding","Pigb","2","MGI:1891825","OTTMUSG00000044840.2",NA,0.0323927357380899,5.95616894308776,0.211773727020055,0.833794756469202,0.998376908971885,-4.75248006683162
"HAVANA","gene",4283,NA,"ENSMUSG00000028454.16","protein_coding","Pigo","2","MGI:1861452","OTTMUSG00000006691.7",NA,-0.092779107266006,2.32203035173464,-0.211766375466008,0.833800437501896,0.998376908971885,-4.61465796684263
"HAVANA","gene",2847,NA,"ENSMUSG00000020009.13","protein_coding","Ifngr1","2","MGI:107655","OTTMUSG00000035345.4",NA,-0.079006990492986,2.46876915529354,-0.21164639202498,0.833893157944911,0.998376908971885,-4.61666288406525
"HAVANA","gene",4108,NA,"ENSMUSG00000038604.9","protein_coding","Ripor1","2","MGI:1922937","OTTMUSG00000062051.1","ncRNA_host",-0.0293086144252672,5.98339449066751,-0.211597308757554,0.833931089066293,0.998376908971885,-4.74465264965847
"HAVANA","gene",7762,NA,"ENSMUSG00000056121.16","protein_coding","Fez2","2","MGI:2675856","OTTMUSG00000022983.2",NA,-0.10714926279605,2.70454692137049,-0.211493150499252,0.834011583009422,0.998376908971885,-4.62639795106675
"HAVANA","gene",4818,NA,"ENSMUSG00000032010.15","protein_coding","Usp2","2","MGI:1858178","OTTMUSG00000042086.3",NA,0.0609082115399684,3.41696636422129,0.211444492708165,0.834049186584544,0.998376908971885,-4.63835730290748
"HAVANA","gene",9472,NA,"ENSMUSG00000058013.11","protein_coding","Sept11","2","MGI:1277214","OTTMUSG00000055620.2","overlapping_locus",0.0333903955796779,6.38370753689002,0.211374028720274,0.834103643071194,0.998376908971885,-4.76752528785758
"HAVANA","gene",8478,NA,"ENSMUSG00000026480.12","protein_coding","Ncf2","2","MGI:97284","OTTMUSG00000049696.3",NA,-0.123544847594525,1.02643547210027,-0.211368098946726,0.834108225799743,0.998376908971885,-4.60628066635946
"HAVANA","gene",4148,NA,"ENSMUSG00000087266.2","lncRNA","Gm15991","2","MGI:3801813","OTTMUSG00000028731.2",NA,0.0975648842161529,2.34059193639042,0.211356841514426,0.834116925938597,0.998376908971885,-4.6232872381336
"HAVANA","gene",3140,NA,"ENSMUSG00000109121.1","lncRNA","Gm44644","2","MGI:5753220","OTTMUSG00000059402.1",NA,-0.0702588294051305,3.67215920237015,-0.211326098891453,0.834140685025787,0.998376908971885,-4.66008785799756
"HAVANA","gene",1612,NA,"ENSMUSG00000021124.13","protein_coding","Vti1b","2","MGI:1855688","OTTMUSG00000034944.2","overlapping_locus",0.0559570904594513,4.55654474245119,0.211216936526037,0.834225051209594,0.998376908971885,-4.67158299859493
"HAVANA","gene",7979,NA,"ENSMUSG00000026276.20","protein_coding","Sept2","2","MGI:97298","OTTMUSG00000021857.9",NA,-0.043140295784303,4.91405305678113,-0.211161198850583,0.834268128872867,0.998376908971885,-4.69350104795008
"HAVANA","gene",8390,NA,"ENSMUSG00000037640.15","protein_coding","Zfp60","2","MGI:99207","OTTMUSG00000022375.3",NA,0.0369386590860464,4.91580979429104,0.211088458111302,0.834324348386481,0.998376908971885,-4.69664276645533
"HAVANA","gene",6358,NA,"ENSMUSG00000052928.9","protein_coding","Ctif","2","MGI:2685518","OTTMUSG00000073700.1",NA,-0.0591084739083441,4.28694936664581,-0.211044820604694,0.834358075161432,0.998376908971885,-4.65487597183747
"HAVANA","gene",3057,NA,"ENSMUSG00000022602.14","protein_coding","Arc","2","MGI:88067","OTTMUSG00000016386.3",NA,0.0859924164802598,4.10016757600553,0.210924039146243,0.834451427014549,0.998376908971885,-4.65897369508271
"HAVANA","gene",6792,NA,"ENSMUSG00000033427.14","protein_coding","Upb1","2","MGI:2143535","OTTMUSG00000031799.2",NA,0.183558157537075,0.324429523617148,0.210899258712776,0.834470580087583,0.998376908971885,-4.60344335382527
"HAVANA","gene",1236,NA,"ENSMUSG00000097464.1","TEC","Gm26736","2","MGI:5477230","OTTMUSG00000042612.1","overlapping_locus",-0.118672485491134,1.74332486729213,-0.210837409771168,0.834518384274756,0.998376908971885,-4.61453901777313
"HAVANA","gene",13590,NA,"ENSMUSG00000061578.8","protein_coding","Ksr2","2","MGI:3610315","OTTMUSG00000026829.3",NA,-0.0315979382293298,6.12806161427306,-0.210811407211105,0.834538482325183,0.998376908971885,-4.7547447771264
"HAVANA","gene",21191,NA,"ENSMUSG00000051331.15","protein_coding","Cacna1c","2","MGI:103013","OTTMUSG00000049004.26","overlapping_locus",-0.0234456601229973,6.91664069211188,-0.210716093128022,0.83461215401594,0.998376908971885,-4.80932213568147
"HAVANA","gene",2647,NA,"ENSMUSG00000074354.11","lncRNA","Arhgap20os","2","MGI:3027124","OTTMUSG00000032765.1",NA,-0.112320100132378,2.35170409402737,-0.210687450885092,0.834634292936878,0.998376908971885,-4.61847521085138
"HAVANA","gene",3617,NA,"ENSMUSG00000099907.1","lncRNA","Gm10421","2","MGI:3642601","OTTMUSG00000048811.2",NA,-0.0621428139017069,3.58606398706369,-0.210682148680955,0.834638391272065,0.998376908971885,-4.65016635587906
"HAVANA","gene",1818,NA,"ENSMUSG00000087473.7","lncRNA","Gm13883","2","MGI:3650051","OTTMUSG00000014947.1",NA,-0.0845444687910707,2.85181973120744,-0.210489276853917,0.834787474639183,0.998376908971885,-4.62199869853826
"HAVANA","gene",9554,NA,"ENSMUSG00000056724.15","protein_coding","Nbeal2","2","MGI:2448554","OTTMUSG00000032760.7","ncRNA_host",0.0570742629085343,3.62060011705291,0.210448270392348,0.834819172046866,0.998376908971885,-4.64104017362019
"HAVANA","gene",2226,NA,"ENSMUSG00000031840.12","protein_coding","Rab3a","2","MGI:97843","OTTMUSG00000016949.24",NA,-0.0850489832171096,4.83608790536071,-0.210419278498938,0.834841582535989,0.998376908971885,-4.67376409255479
"HAVANA","gene",2544,NA,"ENSMUSG00000104655.1","TEC","Gm43317","2","MGI:5663454","OTTMUSG00000054418.1","overlapping_locus",0.0489474707383696,4.84884790967608,0.210369755303368,0.834879863875374,0.998376908971885,-4.69009268978279
"HAVANA","gene",1454,NA,"ENSMUSG00000063439.7","protein_coding","B9d2","2","MGI:2387643","OTTMUSG00000058397.1",NA,-0.146694130515475,0.820735723259621,-0.210227668220245,0.834989699217781,0.998376908971885,-4.60425280651836
"HAVANA","gene",5871,NA,"ENSMUSG00000006800.14","protein_coding","Sulf2","1","MGI:1919293","OTTMUSG00000001130.4",NA,-0.0544884243158216,5.23581119402532,-0.210217760368864,0.834997358254754,0.998376908971885,-4.70196009417331
"HAVANA","gene",1861,NA,"ENSMUSG00000031839.7","protein_coding","Hsbp1","2","MGI:1915446","OTTMUSG00000061637.1",NA,-0.0774554663000429,3.44386071459522,-0.209953197058083,0.835201878942231,0.998376908971885,-4.63400234506641
"HAVANA","gene",3040,NA,"ENSMUSG00000063281.9","protein_coding","Zfp35","2","MGI:99179","OTTMUSG00000033724.1",NA,0.157420244303292,1.67294739330992,0.209623225857601,0.835456979657603,0.998376908971885,-4.61414590237127
"HAVANA","gene",3228,NA,"ENSMUSG00000045327.7","transcribed_processed_pseudogene","6330549D23Rik","1","MGI:2442586","OTTMUSG00000034175.1","pseudo_consens",-0.193153761535867,0.817811272689358,-0.209580290231797,0.835490174528915,0.998376908971885,-4.60302199626752
"HAVANA","gene",11594,NA,"ENSMUSG00000105265.4","lncRNA","Sox2ot","2","MGI:2444112","OTTMUSG00000036967.3","overlapping_locus",0.0419103598683994,6.16834419707412,0.209404891096494,0.83562578427662,0.998376908971885,-4.76517045192253
"HAVANA","gene",1782,NA,"ENSMUSG00000034108.6","protein_coding","Ccs","2","MGI:1333783","OTTMUSG00000074065.2",NA,-0.141750382326766,1.19794977897453,-0.209297116797565,0.835709112472034,0.998376908971885,-4.60490101863313
"HAVANA","gene",3839,NA,"ENSMUSG00000037907.16","protein_coding","Ankrd13b","2","MGI:2144501","OTTMUSG00000008176.4",NA,0.0377746562118136,5.03747692576733,0.209062155448407,0.835890785014557,0.998376908971885,-4.69820147030817
"ENSEMBL","gene",83,NA,"ENSMUSG00000098990.1","misc_RNA","Gm27596","3","MGI:5530978",NA,NA,-0.16082612638959,-0.144017369712068,-0.208880331355348,0.836031378065383,0.998376908971885,-4.60128943121666
"HAVANA","gene",6932,NA,"ENSMUSG00000028107.14","protein_coding","Tars2","2","MGI:1919057","OTTMUSG00000053011.4",NA,0.0349395345955656,4.86233337586727,0.208778250774864,0.836110312929863,0.998376908971885,-4.69435311801508
"HAVANA","gene",3442,NA,"ENSMUSG00000003184.15","protein_coding","Irf3","2","MGI:1859179","OTTMUSG00000020438.2",NA,0.068658498135463,3.33638735670028,0.208738246858021,0.836141246846516,0.998376908971885,-4.63764358944946
"HAVANA","gene",823,NA,"ENSMUSG00000028773.8","protein_coding","Fabp3","2","MGI:95476","OTTMUSG00000009558.1",NA,-0.130188344285486,0.988961927759351,-0.208665427604567,0.836197556635894,0.998376908971885,-4.60441763021848
"HAVANA","gene",3899,NA,"ENSMUSG00000033595.7","protein_coding","Lgi3","2","MGI:2182619","OTTMUSG00000069184.1",NA,0.0631725184879727,4.14952974788976,0.208648352756412,0.836210760429934,0.998376908971885,-4.66157604667273
"HAVANA","gene",4859,NA,"ENSMUSG00000038644.14","protein_coding","Pold1","2","MGI:97741","OTTMUSG00000028995.3","ncRNA_host",-0.202592177154624,0.558665808148433,-0.208463844305532,0.836353441905249,0.998376908971885,-4.60189258680772
"HAVANA","gene",2120,NA,"ENSMUSG00000104033.1","TEC","Gm37773","2","MGI:5611001","OTTMUSG00000042757.1","overlapping_locus",0.155278867391759,1.44670926376472,0.20843682182073,0.836374339028761,0.998376908971885,-4.60946522120719
"HAVANA","gene",5498,NA,"ENSMUSG00000108394.1","TEC","Gm45477","2","MGI:5791313","OTTMUSG00000058565.1",NA,-0.102521904143479,1.96083622896334,-0.208340579935145,0.836448766132213,0.998376908971885,-4.61418209700328
"HAVANA","gene",1465,NA,"ENSMUSG00000110120.1","TEC","Gm45251","2","MGI:5791087","OTTMUSG00000060912.1",NA,0.152491518572847,0.485400280834961,0.20823187995467,0.836532829356475,0.998376908971885,-4.60313607858144
"HAVANA","gene",4239,NA,"ENSMUSG00000052087.14","protein_coding","Rgs14","2","MGI:1859709","OTTMUSG00000033508.3",NA,-0.106017524853572,2.80839225467669,-0.208169311462719,0.836581217645942,0.998376908971885,-4.62179913524973
"HAVANA","gene",9648,NA,"ENSMUSG00000020674.17","protein_coding","Pxdn","2","MGI:1916925","OTTMUSG00000027521.2",NA,-0.0346837628074102,5.38084702081557,-0.20816212513611,0.836586775342014,0.998376908971885,-4.71861734553309
"HAVANA","gene",4897,NA,"ENSMUSG00000022035.6","protein_coding","Ccdc25","2","MGI:1914429","OTTMUSG00000068853.1",NA,0.0582383756615573,4.00192481472908,0.208045961540366,0.836676614081677,0.998376908971885,-4.65473327231622
"HAVANA","gene",11357,NA,"ENSMUSG00000059182.7","protein_coding","Skap2","2","MGI:1889206","OTTMUSG00000057619.2","overlapping_locus",0.0997878752415573,2.69786597204912,0.207986682054161,0.836722460586027,0.998376908971885,-4.616368042777
"HAVANA","gene",10486,NA,"ENSMUSG00000061143.15","protein_coding","Maml3","2","MGI:2389461","OTTMUSG00000026673.4","overlapping_locus",0.0575386097116327,3.59496940401017,0.207965032486531,0.836739204415888,0.998376908971885,-4.64407213293223
"HAVANA","gene",1047,NA,"ENSMUSG00000079138.3","processed_pseudogene","Gm8818","1","MGI:3645903","OTTMUSG00000030991.1","pseudo_consens",-0.199678441127543,0.168500790317299,-0.207931245068486,0.836765335845372,0.998376908971885,-4.60183589064846
"HAVANA","gene",3175,NA,"ENSMUSG00000086022.1","protein_coding","Rad51ap2","2","MGI:3644580","OTTMUSG00000065720.1",NA,-0.146076889807839,1.32137480113954,-0.207862030493204,0.836818867482778,0.998376908971885,-4.60987208229327
"HAVANA","gene",3372,NA,"ENSMUSG00000020482.4","protein_coding","Ccdc117","2","MGI:2144383","OTTMUSG00000005086.1",NA,-0.10022822602232,1.78485291492544,-0.207702822479284,0.836942004477283,0.998376908971885,-4.60944310929238
"HAVANA","gene",1365,NA,"ENSMUSG00000082536.1","processed_pseudogene","Gm13456","1","MGI:3651389","OTTMUSG00000012289.1","pseudo_consens",0.0971325830255245,3.62981414374676,0.207686946039349,0.836954284096878,0.998376908971885,-4.63562962266894
"HAVANA","gene",3728,NA,"ENSMUSG00000030704.14","protein_coding","Rab6a","2","MGI:894313","OTTMUSG00000016494.1",NA,0.0548103491871438,5.70524169501533,0.207524505655325,0.837079925884328,0.998376908971885,-4.72467085727225
"HAVANA","gene",1790,NA,"ENSMUSG00000097748.1","lncRNA","Gm26533","2","MGI:5477027","OTTMUSG00000073152.1",NA,0.157373055108416,1.67193707837236,0.207434394210365,0.837149625730125,0.998376908971885,-4.60740435933458
"HAVANA","gene",951,NA,"ENSMUSG00000086216.1","lncRNA","Gm13610","2","MGI:3651297","OTTMUSG00000012953.1",NA,0.192166381374004,0.328065406226644,0.207385735087533,0.837187263388895,0.998376908971885,-4.60241412926232
"ENSEMBL","gene",138,NA,"ENSMUSG00000065105.1","snoRNA","Gm26130","3","MGI:5455907",NA,NA,-0.137251911339381,0.557052697458812,-0.207155720443362,0.83736518421212,0.998376908971885,-4.60301498741892
"HAVANA","gene",5570,NA,"ENSMUSG00000035495.15","protein_coding","Tstd2","2","MGI:3039624","OTTMUSG00000006832.3",NA,0.0530021555689288,3.95723076469091,0.207142074254216,0.837375740081613,0.998376908971885,-4.65790944995308
"HAVANA","gene",538,NA,"ENSMUSG00000110768.1","processed_pseudogene","Gm18541","1","MGI:5010726","OTTMUSG00000062588.1","pseudo_consens",0.194377783065006,0.134160962274246,0.20711205491902,0.837398961338659,0.998376908971885,-4.60183823041
"HAVANA","gene",2287,NA,"ENSMUSG00000110137.1","TEC","Gm45577","2","MGI:5791413","OTTMUSG00000061495.1",NA,-0.115066456685518,1.93381030272455,-0.206953134319426,0.837521895796954,0.998376908971885,-4.61490362403801
"HAVANA","gene",11355,NA,"ENSMUSG00000026135.17","protein_coding","Zfp142","2","MGI:1924514","OTTMUSG00000021744.3","ncRNA_host",-0.0383168756997135,5.20082399640234,-0.206944493229725,0.83752858030939,0.998376908971885,-4.70650539747625
